delivery_id,date,day_of_week,month,city_zone,time_window,weather,attempt_number,driver_experience_yrs,package_count,weight_kg,distance_km,stops_before_this,traffic_index,delivery_success,delay_minutes
DLV-00219,2024-06-08,Saturday,6,rural,morning_08_12,cloudy,2,3.2,4,6.38,29.59,34,1.0,1,14.0
DLV-00220,2024-07-16,Tuesday,7,suburban,evening_17_21,snow,1,5.2,4,9.21,14.41,5,4.7,0,
DLV-00221,2024-09-03,Tuesday,9,urban_inner,morning_08_12,cloudy,1,1.4,2,1.78,8.76,32,5.3,0,
DLV-00222,2024-11-19,Tuesday,11,rural,afternoon_12_17,clear,2,7.5,11,6.66,27.09,31,2.1,0,
DLV-00223,2024-07-21,Sunday,7,urban_core,evening_17_21,clear,1,1.2,10,20.44,5.74,37,8.2,1,38.2
DLV-00224,2024-07-02,Tuesday,7,suburban,afternoon_12_17,rain,1,2.3,1,2.96,14.07,34,2.8,1,38.8
DLV-00225,2024-05-02,Thursday,5,rural,anytime,clear,1,9.8,7,13.46,24.89,16,1.0,1,14.2
DLV-00226,2024-09-11,Wednesday,9,urban_inner,evening_17_21,clear,1,8.4,4,8.66,9.28,31,7.3,0,
DLV-00227,2024-10-20,Sunday,10,suburban,evening_17_21,cloudy,1,3.6,6,10.89,15.65,13,4.5,0,
DLV-00228,2024-10-06,Sunday,10,urban_core,morning_08_12,cloudy,3,1.2,8,19.3,7.52,18,7.3,0,
DLV-00229,2024-11-20,Wednesday,11,urban_core,evening_17_21,rain,1,0.7,11,32.28,0.5,23,8.4,1,31.5
DLV-00230,2024-04-07,Sunday,4,urban_core,evening_17_21,clear,1,0.5,7,12.38,5.3,38,7.7,0,
DLV-00231,2024-07-16,Tuesday,7,urban_inner,afternoon_12_17,clear,2,3.7,7,9.98,6.84,10,5.7,1,34.9
DLV-00232,2024-08-27,Tuesday,8,suburban,morning_08_12,snow,1,2.1,6,15.74,15.72,6,3.2,0,
DLV-00233,2024-05-23,Thursday,5,rural,afternoon_12_17,clear,2,2.5,11,32.1,24.3,23,1.0,1,15.3
DLV-00234,2024-04-06,Saturday,4,suburban,evening_17_21,clear,1,1.9,4,2.6,17.89,23,3.9,1,20.2
DLV-00235,2024-07-19,Friday,7,rural,afternoon_12_17,clear,2,2.0,4,7.44,24.78,13,1.0,1,11.8
DLV-00236,2024-05-03,Friday,5,suburban,evening_17_21,rain,1,2.5,9,21.96,12.48,23,4.2,1,28.6
DLV-00237,2024-07-05,Friday,7,urban_core,morning_08_12,rain,2,7.4,11,19.14,12.64,10,6.8,0,
DLV-00238,2024-11-21,Thursday,11,urban_inner,evening_17_21,snow,1,0.5,5,7.02,8.28,7,3.2,1,32.7
DLV-00239,2024-12-14,Saturday,12,urban_core,morning_08_12,clear,1,4.9,9,18.62,7.77,14,7.1,1,21.4
DLV-00240,2024-09-15,Sunday,9,suburban,morning_08_12,clear,1,1.5,11,11.32,14.74,1,2.8,1,16.8
DLV-00241,2024-05-27,Monday,5,rural,afternoon_12_17,clear,3,4.1,9,11.18,31.81,23,3.9,1,25.4
DLV-00242,2024-09-08,Sunday,9,urban_core,morning_08_12,rain,1,8.9,4,11.92,6.91,9,4.2,1,31.9
DLV-00243,2024-12-11,Wednesday,12,suburban,morning_08_12,clear,1,1.1,2,4.04,11.6,31,2.3,1,21.0
DLV-00244,2024-05-26,Sunday,5,suburban,morning_08_12,clear,1,0.5,2,5.31,8.67,16,1.7,1,5.6
DLV-00245,2024-05-27,Monday,5,urban_inner,afternoon_12_17,cloudy,1,0.8,9,22.33,4.17,9,7.0,1,25.1
DLV-00246,2024-12-17,Tuesday,12,urban_inner,anytime,clear,1,0.8,9,18.55,6.48,21,6.1,0,
DLV-00247,2024-07-17,Wednesday,7,urban_inner,evening_17_21,clear,2,4.1,3,7.71,9.69,5,6.9,0,
DLV-00248,2024-11-03,Sunday,11,urban_core,afternoon_12_17,rain,2,0.5,5,5.38,7.5,26,5.5,0,
DLV-00249,2024-05-07,Tuesday,5,urban_core,morning_08_12,clear,3,0.5,5,10.1,4.36,19,5.8,1,29.2
DLV-00250,2024-02-08,Thursday,2,urban_core,afternoon_12_17,clear,2,3.5,2,3.79,5.0,0,7.3,1,23.6
DLV-00251,2024-12-03,Tuesday,12,urban_inner,evening_17_21,clear,1,2.4,2,3.96,1.05,16,8.4,1,23.5
DLV-00252,2024-12-25,Wednesday,12,urban_core,afternoon_12_17,clear,2,1.6,10,7.55,3.65,0,8.0,0,
DLV-00253,2024-05-08,Wednesday,5,rural,morning_08_12,clear,1,2.6,1,1.05,27.72,36,1.0,1,23.7
DLV-00254,2024-09-23,Monday,9,urban_inner,morning_08_12,cloudy,2,4.0,2,2.15,9.35,14,6.1,0,
DLV-00255,2024-05-30,Thursday,5,suburban,evening_17_21,clear,1,0.5,11,21.18,13.02,0,4.4,0,
DLV-00256,2024-10-24,Thursday,10,urban_inner,afternoon_12_17,rain,2,2.4,7,20.48,6.5,16,3.8,0,
DLV-00257,2024-04-08,Monday,4,urban_inner,evening_17_21,clear,1,5.2,1,2.88,13.66,37,5.4,0,
DLV-00258,2024-09-19,Thursday,9,rural,afternoon_12_17,clear,1,1.4,1,0.91,23.86,1,1.5,1,15.2
DLV-00259,2024-09-08,Sunday,9,urban_core,morning_08_12,clear,1,4.3,9,10.11,8.6,17,9.9,1,38.5
DLV-00260,2024-05-23,Thursday,5,urban_core,afternoon_12_17,rain,1,5.6,2,0.79,6.37,11,7.3,1,37.0
DLV-00261,2024-12-11,Wednesday,12,suburban,afternoon_12_17,clear,1,5.2,11,15.14,13.62,28,6.0,1,28.0
DLV-00262,2024-04-21,Sunday,4,urban_core,morning_08_12,rain,2,3.2,4,10.21,11.11,22,6.1,0,
DLV-00263,2024-02-29,Thursday,2,urban_core,morning_08_12,rain,2,3.8,11,30.5,4.31,8,8.0,0,
DLV-00264,2024-01-02,Tuesday,1,urban_inner,morning_08_12,rain,1,4.6,3,2.82,5.43,7,3.7,0,
DLV-00265,2024-10-30,Wednesday,10,urban_core,morning_08_12,rain,1,4.0,11,11.19,5.14,15,8.1,0,
DLV-00266,2024-09-10,Tuesday,9,urban_inner,afternoon_12_17,clear,1,1.8,4,3.59,10.63,22,5.2,0,
DLV-00267,2024-05-19,Sunday,5,urban_core,anytime,rain,2,0.5,11,13.7,6.16,28,6.7,0,
DLV-00268,2024-02-06,Tuesday,2,rural,afternoon_12_17,snow,1,1.1,11,27.2,26.38,9,2.9,1,42.6
DLV-00269,2024-06-08,Saturday,6,suburban,afternoon_12_17,snow,1,0.7,7,14.33,16.0,11,4.7,1,55.6
DLV-00270,2024-01-09,Tuesday,1,suburban,afternoon_12_17,clear,1,1.3,10,24.22,8.85,11,4.0,0,
DLV-00271,2024-08-20,Tuesday,8,suburban,afternoon_12_17,cloudy,1,2.0,2,3.75,18.08,29,6.2,1,25.1
DLV-00272,2024-04-08,Monday,4,rural,morning_08_12,clear,1,9.6,2,1.99,30.4,9,1.9,1,10.1
DLV-00273,2024-05-26,Sunday,5,urban_core,afternoon_12_17,clear,1,9.6,9,8.24,2.01,13,7.7,0,
DLV-00274,2024-10-30,Wednesday,10,rural,afternoon_12_17,cloudy,1,4.4,6,1.95,25.8,3,2.2,0,
DLV-00275,2024-07-26,Friday,7,suburban,morning_08_12,snow,1,11.8,11,26.5,17.74,19,4.6,0,
DLV-00276,2024-05-10,Friday,5,suburban,evening_17_21,cloudy,1,18.7,7,18.11,13.31,38,3.5,1,17.8
DLV-00277,2024-05-31,Friday,5,urban_inner,afternoon_12_17,rain,1,6.5,5,11.87,7.89,6,4.3,1,33.7
DLV-00278,2024-02-23,Friday,2,urban_core,afternoon_12_17,clear,1,0.5,5,2.5,8.72,29,7.8,0,
DLV-00279,2024-04-29,Monday,4,urban_inner,morning_08_12,clear,1,1.7,4,9.43,6.22,23,3.5,1,16.4
DLV-00280,2024-06-09,Sunday,6,suburban,afternoon_12_17,cloudy,1,2.3,8,3.39,7.57,9,4.8,0,
DLV-00281,2024-04-25,Thursday,4,urban_core,evening_17_21,clear,2,0.5,7,4.1,8.65,37,9.0,1,36.6
DLV-00282,2024-03-15,Friday,3,suburban,morning_08_12,rain,1,5.0,10,14.89,12.69,35,2.8,0,
DLV-00283,2024-04-22,Monday,4,urban_core,morning_08_12,clear,2,0.5,2,3.17,4.42,16,6.4,0,
DLV-00284,2024-04-13,Saturday,4,urban_core,afternoon_12_17,clear,1,1.5,2,5.01,3.92,20,4.3,0,
DLV-00285,2024-12-05,Thursday,12,urban_core,morning_08_12,clear,1,0.5,6,12.81,3.04,2,7.1,0,
DLV-00286,2024-09-10,Tuesday,9,urban_core,afternoon_12_17,clear,1,2.2,11,7.85,1.91,0,7.8,1,23.7
DLV-00287,2024-08-14,Wednesday,8,urban_inner,afternoon_12_17,rain,1,2.7,1,0.91,7.46,17,6.3,0,
DLV-00288,2024-04-21,Sunday,4,urban_core,morning_08_12,clear,1,4.0,7,7.5,1.63,1,7.6,1,19.9
DLV-00289,2024-04-08,Monday,4,rural,morning_08_12,clear,2,1.2,8,5.07,32.11,39,1.4,1,16.5
DLV-00290,2024-06-01,Saturday,6,urban_inner,afternoon_12_17,rain,2,2.7,10,10.77,11.65,3,7.2,0,
DLV-00291,2024-12-14,Saturday,12,urban_core,morning_08_12,clear,1,4.0,8,18.14,6.16,31,5.8,0,
DLV-00292,2024-12-31,Tuesday,12,suburban,morning_08_12,rain,1,4.3,3,2.86,15.56,18,2.1,1,32.0
DLV-00293,2024-12-03,Tuesday,12,rural,evening_17_21,clear,1,1.1,7,17.89,22.9,19,1.0,1,19.7
DLV-00294,2024-07-12,Friday,7,suburban,afternoon_12_17,clear,1,0.5,1,1.57,17.39,6,2.5,1,16.6
DLV-00295,2024-11-05,Tuesday,11,urban_core,afternoon_12_17,snow,2,0.5,11,12.89,3.15,8,5.5,0,
DLV-00296,2024-06-11,Tuesday,6,rural,morning_08_12,rain,1,4.4,3,4.24,32.05,6,1.0,1,22.6
DLV-00297,2024-07-26,Friday,7,suburban,afternoon_12_17,clear,3,1.5,6,13.29,19.09,26,2.4,1,14.0
DLV-00298,2024-06-17,Monday,6,urban_core,afternoon_12_17,cloudy,1,0.5,9,15.26,3.77,20,8.4,1,43.9
DLV-00299,2024-06-09,Sunday,6,urban_core,anytime,snow,1,0.6,5,1.6,2.23,34,7.6,1,57.4
DLV-00300,2024-03-08,Friday,3,urban_inner,evening_17_21,clear,1,4.4,5,13.95,8.69,23,6.7,1,23.2
DLV-00301,2024-10-15,Tuesday,10,urban_core,morning_08_12,clear,1,2.7,9,4.3,1.03,31,8.0,0,
DLV-00302,2024-10-03,Thursday,10,suburban,afternoon_12_17,clear,1,2.1,9,25.51,12.2,11,3.0,1,24.4
DLV-00303,2024-10-30,Wednesday,10,urban_inner,afternoon_12_17,clear,1,2.9,6,2.26,7.37,22,5.5,0,
DLV-00304,2024-05-14,Tuesday,5,rural,afternoon_12_17,clear,1,0.5,5,11.91,30.84,35,1.0,1,21.0
DLV-00305,2024-07-13,Saturday,7,urban_inner,evening_17_21,rain,1,1.2,10,17.44,9.35,28,6.2,1,30.6
DLV-00306,2024-05-07,Tuesday,5,urban_core,afternoon_12_17,clear,1,1.4,2,3.33,9.12,2,10.0,1,30.6
DLV-00307,2024-02-02,Friday,2,urban_core,morning_08_12,rain,1,1.1,11,5.46,2.12,7,5.2,1,30.1
DLV-00308,2024-06-24,Monday,6,urban_inner,afternoon_12_17,clear,1,6.0,8,7.56,11.38,33,7.3,0,
DLV-00309,2024-01-22,Monday,1,suburban,morning_08_12,cloudy,2,2.6,8,19.2,16.32,13,2.7,1,25.7
DLV-00310,2024-08-25,Sunday,8,suburban,evening_17_21,cloudy,1,3.9,7,18.94,16.02,35,5.7,1,25.2
DLV-00311,2024-06-06,Thursday,6,urban_core,afternoon_12_17,clear,1,0.8,8,13.83,7.83,31,7.8,1,25.2
DLV-00312,2024-02-07,Wednesday,2,urban_core,afternoon_12_17,clear,1,0.9,3,3.76,6.99,6,6.3,1,13.3
DLV-00313,2024-08-17,Saturday,8,urban_core,morning_08_12,clear,2,0.8,3,1.39,0.5,9,6.8,1,19.0
DLV-00314,2024-12-30,Monday,12,suburban,evening_17_21,rain,1,3.5,2,4.28,12.27,11,4.6,0,
DLV-00315,2024-02-20,Tuesday,2,urban_core,evening_17_21,clear,1,1.3,1,1.05,7.42,39,9.7,1,43.6
DLV-00316,2024-09-20,Friday,9,urban_inner,afternoon_12_17,clear,1,1.6,3,1.35,9.45,22,7.0,0,
DLV-00317,2024-10-09,Wednesday,10,suburban,morning_08_12,snow,2,3.7,3,6.29,17.12,10,2.8,0,
DLV-00318,2024-01-27,Saturday,1,rural,afternoon_12_17,snow,1,10.7,7,11.28,28.61,12,2.5,1,36.7
DLV-00319,2024-08-13,Tuesday,8,urban_core,morning_08_12,clear,1,0.5,10,3.32,2.91,11,9.6,1,35.3
DLV-00320,2024-10-03,Thursday,10,urban_core,morning_08_12,clear,1,0.5,9,5.4,2.04,6,7.9,0,
DLV-00321,2024-10-12,Saturday,10,suburban,morning_08_12,cloudy,1,0.7,1,2.19,9.06,9,3.3,1,19.1
DLV-00322,2024-04-06,Saturday,4,suburban,morning_08_12,rain,2,4.0,8,3.78,15.58,6,1.4,1,30.7
DLV-00323,2024-10-10,Thursday,10,urban_core,afternoon_12_17,clear,1,0.6,1,2.64,0.5,26,9.0,1,30.8
DLV-00324,2024-11-12,Tuesday,11,rural,anytime,clear,2,2.6,3,3.42,28.0,6,1.6,0,
DLV-00325,2024-10-30,Wednesday,10,suburban,afternoon_12_17,rain,1,2.7,4,2.16,13.66,23,2.4,1,30.8
DLV-00326,2024-05-26,Sunday,5,urban_core,morning_08_12,rain,1,1.0,11,25.86,7.84,22,8.3,1,46.0
DLV-00327,2024-01-04,Thursday,1,urban_core,afternoon_12_17,rain,2,0.5,8,13.73,11.38,24,8.4,0,
DLV-00328,2024-02-04,Sunday,2,urban_inner,afternoon_12_17,clear,1,1.5,1,1.13,6.84,35,4.4,1,31.8
DLV-00329,2024-07-10,Wednesday,7,suburban,morning_08_12,clear,1,0.6,2,2.79,15.57,32,2.4,1,17.6
DLV-00330,2024-02-18,Sunday,2,urban_core,anytime,cloudy,1,0.6,11,3.94,4.49,36,8.0,1,40.6
DLV-00331,2024-01-17,Wednesday,1,suburban,afternoon_12_17,clear,2,2.2,5,10.45,11.31,38,5.3,1,25.1
DLV-00332,2024-06-20,Thursday,6,suburban,anytime,clear,1,3.4,6,7.73,17.55,6,3.0,1,20.9
DLV-00333,2024-08-07,Wednesday,8,urban_core,afternoon_12_17,clear,1,0.5,5,11.14,5.7,29,6.9,1,35.0
DLV-00334,2024-06-06,Thursday,6,suburban,afternoon_12_17,clear,1,2.6,3,5.99,15.77,30,2.5,1,25.5
DLV-00335,2024-02-15,Thursday,2,rural,morning_08_12,clear,3,0.8,10,20.58,30.69,36,3.6,1,26.8
DLV-00336,2024-01-06,Saturday,1,urban_core,afternoon_12_17,rain,1,3.4,7,17.09,7.21,20,8.2,0,
DLV-00337,2024-04-08,Monday,4,urban_core,morning_08_12,rain,1,5.0,1,2.0,4.01,33,5.5,1,31.4
DLV-00338,2024-08-20,Tuesday,8,urban_inner,evening_17_21,rain,1,4.9,2,2.86,11.15,20,8.3,0,
DLV-00339,2024-02-06,Tuesday,2,rural,evening_17_21,rain,3,1.4,11,14.88,27.51,39,7.0,0,
DLV-00340,2024-10-06,Sunday,10,rural,evening_17_21,clear,2,2.5,9,5.61,24.39,19,1.0,1,17.7
DLV-00341,2024-12-14,Saturday,12,urban_inner,evening_17_21,clear,1,4.7,4,9.62,9.5,33,6.3,1,26.0
DLV-00342,2024-10-28,Monday,10,suburban,evening_17_21,clear,1,0.5,8,18.84,18.07,7,1.2,1,25.9
DLV-00343,2024-06-29,Saturday,6,urban_inner,morning_08_12,clear,1,2.8,9,8.69,5.99,31,5.4,1,32.4
DLV-00344,2024-04-04,Thursday,4,urban_inner,afternoon_12_17,rain,1,5.4,7,18.4,3.26,29,3.6,1,30.7
DLV-00345,2024-04-08,Monday,4,urban_core,afternoon_12_17,clear,1,1.4,1,1.89,4.88,28,9.4,0,
DLV-00346,2024-07-06,Saturday,7,urban_core,afternoon_12_17,clear,1,1.8,5,7.96,1.36,4,6.6,1,16.5
DLV-00347,2024-04-25,Thursday,4,urban_core,evening_17_21,cloudy,1,3.6,6,2.08,2.8,29,8.7,1,36.1
DLV-00348,2024-07-09,Tuesday,7,urban_inner,morning_08_12,clear,1,0.5,11,14.67,8.28,11,6.1,0,
DLV-00349,2024-09-09,Monday,9,urban_core,morning_08_12,cloudy,2,1.5,8,16.24,4.39,38,9.8,0,
DLV-00350,2024-06-09,Sunday,6,rural,anytime,clear,1,1.1,10,5.42,26.63,26,1.0,0,
DLV-00351,2024-09-12,Thursday,9,urban_core,afternoon_12_17,clear,1,0.5,8,12.33,3.35,12,3.9,0,
DLV-00352,2024-11-18,Monday,11,urban_core,morning_08_12,clear,1,0.7,9,26.84,10.05,9,6.3,1,29.3
DLV-00353,2024-05-07,Tuesday,5,urban_inner,evening_17_21,rain,1,1.5,9,20.11,7.53,35,5.2,1,48.3
DLV-00354,2024-01-18,Thursday,1,suburban,anytime,clear,1,0.7,4,7.11,20.4,30,1.1,1,17.2
DLV-00355,2024-10-07,Monday,10,urban_core,morning_08_12,clear,1,2.8,6,10.44,8.21,15,7.8,0,
DLV-00356,2024-08-10,Saturday,8,urban_core,evening_17_21,clear,1,1.8,3,1.25,5.84,38,7.8,0,
DLV-00357,2024-02-23,Friday,2,rural,anytime,clear,1,0.5,1,2.88,29.07,35,3.8,1,27.7
DLV-00358,2024-02-27,Tuesday,2,urban_core,anytime,clear,2,1.0,6,16.84,5.48,25,8.8,1,34.0
DLV-00359,2024-11-18,Monday,11,urban_core,anytime,cloudy,1,0.5,1,2.14,4.91,19,6.5,1,38.9
DLV-00360,2024-12-25,Wednesday,12,suburban,afternoon_12_17,rain,1,1.3,9,5.11,9.56,33,1.8,1,29.9
DLV-00361,2024-06-22,Saturday,6,urban_core,afternoon_12_17,cloudy,2,0.9,11,9.47,5.54,36,4.6,0,
DLV-00362,2024-10-06,Sunday,10,urban_inner,morning_08_12,clear,1,3.5,6,4.78,8.29,7,5.5,0,
DLV-00363,2024-04-23,Tuesday,4,urban_inner,morning_08_12,clear,1,1.1,1,1.7,8.63,3,5.5,0,
DLV-00364,2024-10-14,Monday,10,urban_core,afternoon_12_17,clear,1,1.4,11,9.47,9.73,28,7.8,1,32.4
DLV-00365,2024-12-07,Saturday,12,urban_core,afternoon_12_17,clear,1,3.9,3,6.54,3.88,30,4.8,1,23.9
DLV-00366,2024-05-30,Thursday,5,urban_core,morning_08_12,clear,1,2.0,1,1.77,1.3,1,7.4,1,23.7
DLV-00367,2024-05-06,Monday,5,urban_core,afternoon_12_17,clear,1,2.4,2,0.7,2.82,24,8.0,1,24.4
DLV-00368,2024-06-03,Monday,6,urban_core,morning_08_12,cloudy,2,5.5,6,13.85,7.01,37,6.2,1,27.1
DLV-00369,2024-09-29,Sunday,9,suburban,evening_17_21,cloudy,1,0.7,7,5.67,14.85,2,4.3,0,
DLV-00370,2024-04-13,Saturday,4,urban_inner,morning_08_12,rain,1,13.6,1,2.53,8.14,4,5.4,1,31.9
DLV-00371,2024-10-25,Friday,10,urban_inner,afternoon_12_17,rain,1,6.9,10,12.59,3.88,21,7.6,1,43.0
DLV-00372,2024-09-02,Monday,9,rural,afternoon_12_17,clear,1,1.0,5,6.07,31.59,15,4.0,1,19.2
DLV-00373,2024-06-24,Monday,6,suburban,morning_08_12,clear,1,6.7,6,1.99,12.16,8,3.5,1,12.8
DLV-00374,2024-02-08,Thursday,2,urban_core,anytime,clear,2,4.2,4,11.87,5.58,8,8.5,1,23.9
DLV-00375,2024-06-18,Tuesday,6,rural,afternoon_12_17,clear,2,8.0,6,11.71,27.7,11,1.0,0,
DLV-00376,2024-09-03,Tuesday,9,urban_core,afternoon_12_17,clear,1,3.5,5,7.21,0.5,3,6.5,1,26.8
DLV-00377,2024-01-26,Friday,1,urban_core,morning_08_12,clear,1,3.4,11,6.17,5.61,17,7.8,1,30.6
DLV-00378,2024-12-20,Friday,12,suburban,afternoon_12_17,clear,2,0.5,7,15.31,10.41,17,2.8,1,14.4
DLV-00379,2024-11-01,Friday,11,urban_inner,morning_08_12,cloudy,1,1.9,4,4.25,9.01,32,5.4,1,34.1
DLV-00380,2024-01-13,Saturday,1,urban_inner,afternoon_12_17,cloudy,1,0.7,1,2.97,6.43,2,4.3,1,14.9
DLV-00381,2024-11-11,Monday,11,urban_core,afternoon_12_17,clear,1,1.2,2,5.73,3.92,37,9.8,1,43.8
DLV-00382,2024-11-08,Friday,11,urban_inner,evening_17_21,clear,3,11.6,6,13.71,10.13,16,4.4,1,16.2
DLV-00383,2024-02-05,Monday,2,urban_core,afternoon_12_17,clear,1,0.5,10,29.22,0.71,11,8.4,0,
DLV-00384,2024-06-21,Friday,6,rural,morning_08_12,cloudy,2,3.8,11,6.44,37.3,10,1.0,1,10.6
DLV-00385,2024-01-20,Saturday,1,urban_core,morning_08_12,clear,1,0.6,2,2.11,1.96,16,8.1,1,36.0
DLV-00386,2024-11-16,Saturday,11,rural,afternoon_12_17,cloudy,1,0.5,5,4.92,30.09,34,1.0,1,28.4
DLV-00387,2024-09-20,Friday,9,urban_inner,morning_08_12,cloudy,1,2.1,4,1.98,10.71,5,5.3,1,25.7
DLV-00388,2024-05-21,Tuesday,5,suburban,morning_08_12,clear,1,0.5,7,20.48,18.58,34,4.1,1,24.7
DLV-00389,2024-05-22,Wednesday,5,suburban,evening_17_21,clear,2,10.1,4,1.85,11.99,5,4.4,0,
DLV-00390,2024-04-01,Monday,4,suburban,morning_08_12,clear,1,0.7,7,18.29,11.76,31,4.8,0,
DLV-00391,2024-12-19,Thursday,12,urban_core,evening_17_21,clear,1,0.6,11,26.11,7.79,10,7.2,1,21.3
DLV-00392,2024-11-17,Sunday,11,urban_core,morning_08_12,rain,1,0.5,8,10.52,6.13,38,8.8,0,
DLV-00393,2024-10-14,Monday,10,urban_core,anytime,clear,1,1.2,7,2.46,6.2,12,7.5,1,25.1
DLV-00394,2024-08-02,Friday,8,rural,afternoon_12_17,clear,1,0.5,2,0.63,32.19,12,1.6,1,13.4
DLV-00395,2024-12-07,Saturday,12,suburban,evening_17_21,snow,1,2.1,11,9.36,14.29,38,4.8,0,
DLV-00396,2024-02-20,Tuesday,2,urban_inner,morning_08_12,clear,1,2.1,1,1.63,8.54,33,6.0,1,36.8
DLV-00397,2024-06-01,Saturday,6,urban_core,evening_17_21,clear,2,0.5,5,7.68,8.49,2,7.6,0,
DLV-00398,2024-07-04,Thursday,7,urban_inner,evening_17_21,clear,1,0.8,7,13.16,8.53,31,4.3,1,33.7
DLV-00399,2024-03-03,Sunday,3,suburban,afternoon_12_17,cloudy,2,5.4,1,2.38,10.96,3,2.5,1,19.6
DLV-00400,2024-07-08,Monday,7,urban_inner,afternoon_12_17,cloudy,1,1.9,11,14.51,5.3,39,6.4,0,
DLV-00401,2024-05-04,Saturday,5,suburban,evening_17_21,clear,1,1.7,8,5.86,13.2,0,2.2,1,7.6
DLV-00402,2024-05-29,Wednesday,5,rural,morning_08_12,snow,1,3.6,3,7.38,29.07,8,1.8,1,31.2
DLV-00403,2024-11-09,Saturday,11,urban_core,afternoon_12_17,cloudy,2,3.8,7,8.39,7.38,6,4.4,0,
DLV-00404,2024-02-27,Tuesday,2,urban_inner,evening_17_21,clear,1,4.3,3,3.22,15.19,26,8.7,0,
DLV-00405,2024-12-07,Saturday,12,urban_inner,afternoon_12_17,cloudy,2,5.3,4,9.45,7.26,2,6.8,0,
DLV-00406,2024-10-31,Thursday,10,urban_core,morning_08_12,clear,1,0.8,8,22.58,0.5,21,6.5,0,
DLV-00407,2024-06-28,Friday,6,urban_core,afternoon_12_17,cloudy,1,0.5,2,5.54,0.5,15,9.5,1,26.3
DLV-00408,2024-06-18,Tuesday,6,urban_core,evening_17_21,clear,1,1.4,6,4.03,3.86,7,5.9,1,25.9
DLV-00409,2024-11-21,Thursday,11,rural,morning_08_12,cloudy,1,5.8,10,16.59,27.97,4,1.0,1,6.6
DLV-00410,2024-09-27,Friday,9,urban_inner,morning_08_12,clear,1,0.5,9,4.96,9.84,29,6.6,0,
DLV-00411,2024-02-23,Friday,2,urban_inner,morning_08_12,rain,2,2.6,10,28.95,15.34,27,7.2,1,39.1
DLV-00412,2024-04-10,Wednesday,4,rural,evening_17_21,clear,2,3.6,9,7.93,29.85,26,1.0,1,18.7
DLV-00413,2024-09-20,Friday,9,suburban,morning_08_12,cloudy,2,2.0,5,4.17,14.26,21,4.2,0,
DLV-00414,2024-02-22,Thursday,2,urban_core,afternoon_12_17,clear,2,0.9,3,8.1,7.5,29,7.7,1,35.7
DLV-00415,2024-02-29,Thursday,2,urban_inner,afternoon_12_17,rain,2,1.2,6,17.48,3.25,36,5.8,0,
DLV-00416,2024-04-17,Wednesday,4,urban_inner,evening_17_21,rain,2,0.5,9,19.65,8.75,6,5.0,1,32.3
DLV-00417,2024-01-05,Friday,1,suburban,anytime,clear,1,1.0,6,3.76,9.12,29,4.8,1,22.0
DLV-00418,2024-04-12,Friday,4,suburban,morning_08_12,snow,1,0.5,4,6.45,18.22,12,1.0,1,38.8
DLV-00419,2024-07-14,Sunday,7,suburban,afternoon_12_17,clear,1,3.9,11,27.55,9.95,21,3.7,0,
DLV-00420,2024-09-18,Wednesday,9,urban_core,evening_17_21,cloudy,1,6.8,5,9.23,7.48,10,6.2,1,25.0
DLV-00421,2024-12-30,Monday,12,suburban,morning_08_12,cloudy,2,3.0,7,4.61,16.44,4,3.3,0,
DLV-00422,2024-12-15,Sunday,12,urban_core,morning_08_12,clear,1,3.2,10,7.64,8.92,21,6.2,1,22.7
DLV-00423,2024-02-16,Friday,2,urban_core,evening_17_21,snow,1,1.9,3,7.9,1.74,14,5.4,1,48.6
DLV-00424,2024-12-20,Friday,12,urban_core,anytime,clear,1,0.5,9,15.51,4.33,38,6.2,0,
DLV-00425,2024-11-06,Wednesday,11,urban_core,afternoon_12_17,clear,1,0.5,1,2.21,7.45,36,6.4,1,34.5
DLV-00426,2024-11-03,Sunday,11,urban_core,morning_08_12,rain,1,1.3,8,10.46,5.54,30,6.9,1,40.6
DLV-00427,2024-05-23,Thursday,5,suburban,afternoon_12_17,cloudy,1,4.2,5,8.69,15.47,28,3.5,1,23.4
DLV-00428,2024-09-25,Wednesday,9,rural,morning_08_12,clear,1,9.7,10,29.38,30.21,38,2.7,1,21.5
DLV-00429,2024-05-03,Friday,5,urban_core,evening_17_21,clear,1,1.7,9,10.71,3.5,16,9.4,0,
DLV-00430,2024-04-15,Monday,4,urban_core,evening_17_21,cloudy,1,1.4,2,4.24,1.61,5,7.3,0,
DLV-00431,2024-06-06,Thursday,6,urban_core,evening_17_21,clear,1,1.8,1,0.77,2.13,16,5.6,0,
DLV-00432,2024-05-26,Sunday,5,urban_core,morning_08_12,rain,1,1.7,10,6.29,4.23,33,8.4,0,
DLV-00433,2024-05-24,Friday,5,urban_core,afternoon_12_17,cloudy,1,2.9,7,16.91,2.26,22,7.6,0,
DLV-00434,2024-04-29,Monday,4,rural,morning_08_12,clear,1,4.0,10,25.79,27.14,29,1.0,1,18.2
DLV-00435,2024-11-14,Thursday,11,urban_core,afternoon_12_17,clear,2,4.6,11,23.15,4.43,12,7.3,0,
DLV-00436,2024-10-01,Tuesday,10,urban_inner,evening_17_21,clear,1,3.1,9,6.54,12.56,29,6.8,1,31.3
DLV-00437,2024-04-01,Monday,4,urban_core,morning_08_12,clear,2,1.7,5,4.75,1.21,19,5.9,1,27.7
